Date,open,Hour,Min,classification
20210119,14443.45,11,13,-1
20210119,14440.5,11,14,-1
20210119,14440.2,11,15,-1
20210119,14433.0,11,16,1
20210119,14443.3,11,17,-1
20210119,14442.05,11,18,1
20210119,14443.9,11,19,-1
20210119,14438.0,11,20,-1
20210119,14431.7,11,21,1
20210119,14443.4,11,22,1
20210119,14443.7,11,23,-1
20210119,14442.1,11,24,-1
20210119,14438.95,11,25,1
20210119,14438.75,11,26,-1
20210119,14437.8,11,27,1
20210119,14438.7,11,28,1
20210119,14439.5,11,29,1
20210119,14447.4,11,30,-1
20210119,14441.75,11,31,1
20210119,14448.2,11,32,1
20210119,14449.3,11,33,-1
20210119,14445.0,11,34,1
20210119,14447.05,11,35,-1
20210119,14445.6,11,36,1
20210119,14450.6,11,37,-1
20210119,14449.1,11,38,1
20210119,14451.0,11,39,-1
20210119,14445.85,11,40,-1
20210119,14444.7,11,41,-1
20210119,14443.45,11,42,1
20210119,14444.45,11,43,-1
20210119,14441.95,11,44,-1
20210119,14437.15,11,45,-1
20210119,14437.15,11,46,1
20210119,14443.05,11,47,1
20210119,14444.55,11,48,1
20210119,14453.35,11,49,1
20210119,14464.55,11,50,-1
20210119,14463.9,11,51,1
20210119,14465.05,11,52,-1
20210119,14461.75,11,53,1
20210119,14464.35,11,54,1
20210119,14472.35,11,55,-1
20210119,14471.55,11,56,-1
20210119,14468.7,11,57,-1
20210119,14467.65,11,58,1
20210119,14469.4,11,59,-1
20210119,14466.5,12,00,-1
20210119,14464.2,12,01,-1
20210119,14461.65,12,02,-1
20210119,14460.7,12,03,1
20210119,14464.3,12,04,-1
20210119,14464.15,12,05,-1
20210119,14463.5,12,06,1
20210119,14469.55,12,07,-1
20210119,14469.0,12,08,-1
20210119,14467.15,12,09,-1
20210119,14467.4,12,10,1
20210119,14470.4,12,11,1
20210119,14470.6,12,12,-1
20210119,14467.75,12,13,-1
20210119,14467.55,12,14,-1
20210119,14463.75,12,15,1
20210119,14469.2,12,16,-1
20210119,14466.1,12,17,1
20210119,14465.75,12,18,1
20210119,14467.2,12,19,-1
20210119,14466.0,12,20,-1
20210119,14459.15,12,21,1
20210119,14467.4,12,22,-1
20210119,14463.3,12,23,1
20210119,14463.95,12,24,1
20210119,14466.1,12,25,-1
20210119,14462.1,12,26,1
20210119,14462.35,12,27,1
20210119,14466.2,12,28,1
20210119,14468.9,12,29,1
20210119,14469.1,12,30,-1
20210119,14468.8,12,31,1
20210119,14469.6,12,32,1
20210119,14471.8,12,33,1
20210119,14476.0,12,34,-1
20210119,14471.1,12,35,-1
20210119,14468.8,12,36,-1
20210119,14466.7,12,37,-1
20210119,14464.65,12,38,-1
20210119,14463.0,12,39,1
20210119,14463.1,12,40,-1
20210119,14462.35,12,41,-1
20210119,14461.9,12,42,1
20210119,14466.8,12,43,1
20210119,14467.75,12,44,-1
20210119,14467.1,12,45,1
20210119,14467.05,12,46,-1
20210119,14461.3,12,47,-1
20210119,14460.9,12,48,-1
20210119,14459.95,12,49,-1
20210119,14457.75,12,50,1
20210119,14460.2,12,51,1
20210119,14465.9,12,52,-1
20210119,14462.25,12,53,-1
20210119,14460.65,12,54,1
20210119,14462.3,12,55,1
20210119,14465.35,12,56,1
20210119,14464.95,12,57,1
20210119,14475.35,12,58,1
20210119,14483.15,12,59,1
20210119,14482.9,13,00,-1
20210119,14481.45,13,01,-1
20210119,14479.05,13,02,-1
20210119,14475.0,13,03,1
20210119,14475.55,13,04,1
20210119,14482.45,13,05,1
20210119,14482.85,13,06,-1
20210119,14477.75,13,07,1
20210119,14478.45,13,08,1
20210119,14479.85,13,09,-1
20210119,14480.0,13,10,1
20210119,14483.05,13,11,-1
20210119,14479.9,13,12,1
20210119,14485.45,13,13,-1
20210119,14483.9,13,14,-1
20210119,14482.05,13,15,-1
20210119,14481.65,13,16,1
20210119,14487.95,13,17,-1
20210119,14487.35,13,18,-1
20210119,14483.45,13,19,1
20210119,14484.65,13,20,1
20210119,14485.0,13,21,1
20210119,14490.15,13,22,-1
20210119,14489.6,13,23,1
20210119,14490.65,13,24,1
20210119,14492.75,13,25,-1
20210119,14486.4,13,26,1
20210119,14486.2,13,27,-1
20210119,14480.65,13,28,-1
20210119,14477.55,13,29,1
20210119,14479.95,13,30,1
20210119,14483.5,13,31,-1
20210119,14474.4,13,32,1
20210119,14475.3,13,33,1
20210119,14476.7,13,34,1
20210119,14477.3,13,35,1
20210119,14477.35,13,36,1
20210119,14484.0,13,37,1
20210119,14489.05,13,38,-1
20210119,14486.35,13,39,1
20210119,14488.75,13,40,-1
20210119,14487.3,13,41,1
20210119,14489.75,13,42,-1
20210119,14489.2,13,43,1
20210119,14493.05,13,44,1
20210119,14501.65,13,45,-1
20210119,14496.95,13,46,1
20210119,14506.5,13,47,-1
20210119,14500.45,13,48,1
20210119,14502.5,13,49,-1
20210119,14499.25,13,50,-1
20210119,14499.0,13,51,-1
20210119,14498.15,13,52,1
20210119,14501.3,13,53,1
20210119,14503.45,13,54,-1
20210119,14502.0,13,55,1
20210119,14506.35,13,56,1
20210119,14506.25,13,57,-1
20210119,14502.45,13,58,-1
20210119,14498.55,13,59,1
20210119,14501.35,14,00,-1
20210119,14497.4,14,01,-1
20210119,14491.2,14,02,-1
20210119,14490.85,14,03,1
20210119,14493.05,14,04,1
20210119,14494.45,14,05,1
20210119,14495.5,14,06,-1
20210119,14493.1,14,07,1
20210119,14500.05,14,08,1
20210119,14501.0,14,09,-1
20210119,14500.1,14,10,-1
20210119,14498.85,14,11,-1
20210119,14491.6,14,12,-1
20210119,14491.3,14,13,-1
20210119,14490.95,14,14,1
20210119,14492.25,14,15,1
20210119,14495.95,14,16,1
20210119,14500.75,14,17,-1
20210119,14498.9,14,18,-1
20210119,14494.9,14,19,1
20210119,14496.35,14,20,1
20210119,14499.65,14,21,-1
20210119,14497.25,14,22,-1
20210119,14495.5,14,23,-1
20210119,14493.5,14,24,1
20210119,14494.9,14,25,1
20210119,14494.85,14,26,1
20210119,14501.45,14,27,1
20210119,14504.9,14,28,1
20210119,14504.4,14,29,-1
20210119,14503.25,14,30,-1
20210119,14499.55,14,31,1
20210119,14500.05,14,32,-1
20210119,14498.85,14,33,-1
20210119,14495.1,14,34,1
20210119,14506.7,14,35,1
20210119,14514.7,14,36,-1
20210119,14515.2,14,37,1
20210119,14515.85,14,38,1
20210119,14517.05,14,39,1
20210119,14521.75,14,40,1
20210119,14524.0,14,41,-1
20210119,14522.65,14,42,-1
20210119,14522.35,14,43,1
20210119,14532.8,14,44,-1
20210119,14531.9,14,45,1
20210119,14536.75,14,46,1
20210119,14544.2,14,47,-1
20210119,14535.4,14,48,1
20210119,14538.15,14,49,-1
20210119,14535.1,14,50,1
20210119,14538.9,14,51,1
20210119,14539.95,14,52,-1
20210119,14540.05,14,53,-1
20210119,14537.1,14,54,-1
20210119,14536.45,14,55,1
20210119,14540.7,14,56,-1
20210119,14535.35,14,57,-1
20210119,14533.65,14,58,-1
20210119,14530.75,14,59,1
20210119,14535.25,15,00,1
20210119,14539.15,15,01,-1
20210119,14526.05,15,02,-1
20210119,14524.15,15,03,1
20210119,14524.55,15,04,-1
20210119,14523.45,15,05,-1
20210119,14522.6,15,06,-1
20210119,14522.35,15,07,-1
20210119,14519.0,15,08,-1
20210119,14517.5,15,09,1
20210119,14524.65,15,10,-1
20210119,14523.95,15,11,-1
20210119,14521.0,15,12,1
20210119,14522.5,15,13,1
20210119,14525.85,15,14,-1
20210119,14525.35,15,15,1
20210119,14527.3,15,16,-1
20210119,14522.95,15,17,-1
20210119,14521.1,15,18,1
20210119,14521.5,15,19,1
20210119,14521.4,15,20,-1
20210119,14519.05,15,21,-1
20210119,14516.3,15,22,-1
20210119,14515.1,15,23,1
20210119,14515.9,15,24,-1
20210119,14514.1,15,25,-1
20210119,14511.7,15,26,1
20210119,14513.25,15,27,1
20210119,14515.45,15,28,1
20210119,14516.7,15,29,1
20210119,14518.05,15,30,1
20210119,14526.85,15,31,-1
20210119,14521.15,15,32,-1
20210120,14538.3,9,08,-1
20210120,14548.45,9,16,-1
20210120,14533.45,9,17,1
20210120,14542.95,9,18,-1
20210120,14538.85,9,19,1
20210120,14550.85,9,20,1
20210120,14560.35,9,21,1
20210120,14567.95,9,22,1
20210120,14576.45,9,23,-1
20210120,14576.35,9,24,-1
20210120,14574.7,9,25,1
20210120,14583.6,9,26,-1
20210120,14578.9,9,27,1
20210120,14584.35,9,28,-1
20210120,14579.9,9,29,-1
20210120,14579.45,9,30,-1
20210120,14576.3,9,31,-1
20210120,14576.95,9,32,-1
20210120,14573.6,9,33,-1
20210120,14564.85,9,34,-1
20210120,14552.0,9,35,1
20210120,14548.15,9,36,-1
20210120,14545.8,9,37,-1
20210120,14545.25,9,38,1
20210120,14547.1,9,39,1
20210120,14550.75,9,40,-1
20210120,14539.55,9,41,1
20210120,14541.65,9,42,-1
20210120,14537.0,9,43,1
20210120,14545.4,9,44,1
20210120,14560.5,9,45,-1
20210120,14557.85,9,46,1
20210120,14562.9,9,47,1
20210120,14565.4,9,48,-1
20210120,14564.3,9,49,1
20210120,14566.35,9,50,-1
20210120,14561.4,9,51,1
20210120,14567.9,9,52,1
20210120,14570.9,9,53,1
20210120,14572.85,9,54,1
20210120,14576.2,9,55,-1
20210120,14575.7,9,56,1
20210120,14579.2,9,57,-1
20210120,14576.8,9,58,1
20210120,14576.7,9,59,1
20210120,14579.75,10,00,-1
20210120,14577.0,10,01,1
20210120,14576.85,10,02,1
20210120,14585.7,10,03,1
20210120,14584.6,10,04,-1
20210120,14579.55,10,05,1
20210120,14581.9,10,06,-1
20210120,14582.2,10,07,-1
20210120,14575.05,10,08,1
20210120,14581.6,10,09,-1
20210120,14577.75,10,10,1
20210120,14580.7,10,11,-1
20210120,14580.0,10,12,-1
20210120,14579.75,10,13,-1
20210120,14578.0,10,14,-1
20210120,14574.65,10,15,1
20210120,14576.35,10,16,-1
20210120,14574.45,10,17,-1
20210120,14572.35,10,18,-1
20210120,14573.55,10,19,1
20210120,14576.15,10,20,1
20210120,14578.35,10,21,-1
20210120,14578.3,10,22,-1
20210120,14576.65,10,23,-1
20210120,14575.95,10,24,1
20210120,14578.85,10,25,1
20210120,14580.3,10,26,1
20210120,14581.1,10,27,1
20210120,14589.6,10,28,-1
20210120,14588.6,10,29,-1
20210120,14585.75,10,30,1
20210120,14588.0,10,31,-1
20210120,14586.0,10,32,-1
20210120,14583.2,10,33,-1
20210120,14581.65,10,34,1
20210120,14583.45,10,35,1
20210120,14585.75,10,36,1
20210120,14585.8,10,37,1
20210120,14594.45,10,38,1
20210120,14595.15,10,39,1
20210120,14600.55,10,40,-1
20210120,14599.9,10,41,1
20210120,14604.6,10,42,-1
20210120,14601.5,10,43,1
20210120,14601.8,10,44,1
20210120,14604.5,10,45,1
20210120,14605.35,10,46,1
20210120,14610.4,10,47,1
20210120,14615.9,10,48,-1
20210120,14610.8,10,49,-1
20210120,14608.9,10,50,1
20210120,14613.0,10,51,1
20210120,14613.9,10,52,-1
20210120,14613.9,10,53,1
20210120,14616.9,10,54,1
20210120,14619.05,10,55,-1
20210120,14613.65,10,56,-1
20210120,14608.0,10,57,-1
20210120,14607.25,10,58,1
20210120,14611.85,10,59,-1
20210120,14609.9,11,00,-1
20210120,14609.6,11,01,-1
20210120,14606.7,11,02,-1
20210120,14604.15,11,03,1
20210120,14606.85,11,04,1
20210120,14607.2,11,05,1
20210120,14610.4,11,06,-1
20210120,14609.75,11,07,-1
20210120,14608.45,11,08,1
20210120,14610.05,11,09,1
20210120,14610.45,11,10,1
20210120,14615.75,11,11,1
20210120,14616.85,11,12,-1
20210120,14612.85,11,13,-1
20210120,14608.9,11,14,1
20210120,14612.05,11,15,-1
20210120,14611.55,11,16,-1
20210120,14610.8,11,17,-1
20210120,14608.85,11,18,-1
20210120,14607.55,11,19,1
20210120,14613.6,11,20,1
20210120,14616.25,11,21,1
20210120,14618.5,11,22,-1
20210120,14616.9,11,23,-1
20210120,14615.9,11,24,-1
20210120,14612.7,11,25,-1
20210120,14612.25,11,26,-1
20210120,14609.1,11,27,1
20210120,14613.15,11,28,-1
20210120,14612.05,11,29,-1
20210120,14610.85,11,30,1
20210120,14611.95,11,31,1
20210120,14615.15,11,32,-1
20210120,14615.15,11,33,1
20210120,14617.75,11,34,-1
20210120,14614.8,11,35,-1
20210120,14611.9,11,36,-1
20210120,14612.05,11,37,-1
20210120,14610.2,11,38,1
20210120,14612.7,11,39,1
20210120,14613.1,11,40,1
20210120,14614.8,11,41,1
20210120,14617.3,11,42,1
20210120,14620.25,11,43,-1
20210120,14615.8,11,44,-1
20210120,14611.7,11,45,-1
20210120,14609.85,11,46,-1
20210120,14598.1,11,47,-1
20210120,14598.2,11,48,-1
20210120,14597.55,11,49,1
20210120,14605.6,11,50,1
20210120,14605.8,11,51,-1
20210120,14606.0,11,52,1
20210120,14606.7,11,53,1
20210120,14610.25,11,54,-1
20210120,14606.3,11,55,-1
20210120,14606.0,11,56,1
20210120,14607.0,11,57,1
20210120,14607.1,11,58,1
20210120,14607.35,11,59,1
20210120,14607.95,12,00,1
20210120,14611.7,12,01,-1
20210120,14608.95,12,02,-1
20210120,14604.1,12,03,1
20210120,14605.6,12,04,1
20210120,14605.95,12,05,1
20210120,14608.8,12,06,1
20210120,14609.05,12,07,-1
20210120,14605.65,12,08,1
20210120,14605.65,12,09,-1
20210120,14603.3,12,10,1
20210120,14605.75,12,11,-1
20210120,14601.1,12,12,-1
20210120,14600.4,12,13,1
20210120,14602.15,12,14,1
20210120,14607.55,12,15,-1
20210120,14606.85,12,16,-1
20210120,14605.4,12,17,-1
20210120,14604.05,12,18,-1
20210120,14602.95,12,19,-1
20210120,14600.45,12,20,-1
20210120,14600.35,12,21,-1
20210120,14592.4,12,22,1
20210120,14593.15,12,23,1
20210120,14593.6,12,24,1
20210120,14594.25,12,25,1
20210120,14596.05,12,26,1
20210120,14601.25,12,27,-1
20210120,14601.05,12,28,-1
20210120,14598.5,12,29,-1
20210120,14582.35,12,30,-1
20210120,14575.8,12,31,-1
20210120,14570.9,12,32,1
20210120,14572.45,12,33,1
20210120,14581.85,12,34,1
20210120,14583.1,12,35,-1
20210120,14578.95,12,36,1
20210120,14584.65,12,37,1
20210120,14588.0,12,38,1
20210120,14589.75,12,39,-1
20210120,14583.25,12,40,-1
20210120,14582.65,12,41,1
20210120,14584.25,12,42,1
20210120,14587.05,12,43,-1
20210120,14584.95,12,44,-1
20210120,14582.8,12,45,1
20210120,14586.5,12,46,-1
20210120,14579.25,12,47,-1
20210120,14580.75,12,48,-1
20210120,14574.65,12,49,-1
20210120,14570.55,12,50,1
20210120,14573.65,12,51,-1
20210120,14571.85,12,52,1
20210120,14573.8,12,53,1
20210120,14582.45,12,54,1
20210120,14583.65,12,55,1
20210120,14603.9,12,56,1
20210120,14606.35,12,57,-1
20210120,14605.4,12,58,1
20210120,14608.25,12,59,-1
20210120,14605.9,13,00,-1
20210120,14602.9,13,01,-1
20210120,14596.1,13,02,-1
20210120,14594.6,13,03,1
20210120,14596.7,13,04,-1
20210120,14596.6,13,05,1
20210120,14602.65,13,06,-1
20210120,14599.45,13,07,1
20210120,14602.35,13,08,-1
20210120,14601.8,13,09,1
20210120,14602.45,13,10,-1
20210120,14601.2,13,11,1
20210120,14603.15,13,12,1
20210120,14606.0,13,13,-1
20210120,14597.25,13,14,-1
20210120,14597.1,13,15,1
20210120,14601.7,13,16,1
20210120,14602.9,13,17,-1
20210120,14601.75,13,18,-1
20210120,14600.5,13,19,1
20210120,14600.85,13,20,-1
20210120,14598.05,13,21,1
20210120,14599.95,13,22,-1
20210120,14597.1,13,23,-1
20210120,14591.0,13,24,1
20210120,14592.9,13,25,1
20210120,14594.1,13,26,1
20210120,14599.15,13,27,1
20210120,14605.2,13,28,1
20210120,14606.5,13,29,1
20210120,14608.55,13,30,1
20210120,14609.35,13,31,1
20210120,14610.95,13,32,1
20210120,14617.5,13,33,-1
20210120,14611.1,13,34,1
20210120,14612.95,13,35,-1
20210120,14612.45,13,36,-1
20210120,14611.05,13,37,1
20210120,14610.75,13,38,1
20210120,14613.85,13,39,1
20210120,14614.3,13,40,1
20210120,14616.4,13,41,-1
20210120,14611.25,13,42,1
20210120,14613.1,13,43,1
20210120,14615.55,13,44,1
20210120,14616.4,13,45,1
20210120,14626.2,13,46,-1
20210120,14624.05,13,47,1
20210120,14625.85,13,48,-1
20210120,14625.0,13,49,1
20210120,14627.2,13,50,-1
20210120,14626.45,13,51,-1
20210120,14618.35,13,52,-1
20210120,14617.6,13,53,-1
20210120,14615.35,13,54,1
20210120,14616.3,13,55,1
20210120,14619.95,13,56,1
20210120,14620.6,13,57,1
20210120,14620.0,13,58,-1
20210120,14617.35,13,59,-1
20210120,14611.85,14,00,1
20210120,14620.25,14,01,1
20210120,14623.85,14,02,1
20210120,14630.45,14,03,-1
20210120,14626.5,14,04,1
20210120,14630.6,14,05,1
20210120,14631.05,14,06,-1
20210120,14628.35,14,07,-1
20210120,14626.4,14,08,1
20210120,14626.5,14,09,-1
20210120,14624.75,14,10,1
20210120,14627.7,14,11,-1
20210120,14626.15,14,12,1
20210120,14630.05,14,13,1
20210120,14631.95,14,14,-1
20210120,14632.2,14,15,-1
20210120,14631.7,14,16,1
20210120,14635.95,14,17,1
20210120,14637.05,14,18,1
20210120,14640.7,14,19,-1
20210120,14639.85,14,20,1
20210120,14643.2,14,21,1
20210120,14643.75,14,22,-1
20210120,14642.4,14,23,1
20210120,14644.55,14,24,-1
20210120,14642.6,14,25,1
20210120,14643.1,14,26,1
20210120,14649.4,14,27,-1
20210120,14647.6,14,28,1
20210120,14648.5,14,29,1
20210120,14649.15,14,30,1
20210120,14652.35,14,31,1
20210120,14653.9,14,32,-1
20210120,14651.75,14,33,1
20210120,14657.6,14,34,-1
20210120,14653.8,14,35,1
20210120,14658.25,14,36,-1
20210120,14654.05,14,37,-1
20210120,14652.5,14,38,-1
20210120,14650.55,14,39,-1
20210120,14649.7,14,40,1
20210120,14649.9,14,41,1
20210120,14654.0,14,42,-1
20210120,14652.2,14,43,1
20210120,14655.1,14,44,1
20210120,14655.85,14,45,-1
20210120,14650.7,14,46,-1
20210120,14650.75,14,47,-1
20210120,14645.85,14,48,1
20210120,14650.75,14,49,1
20210120,14652.55,14,50,1
20210120,14658.7,14,51,1
20210120,14661.4,14,52,1
20210120,14662.2,14,53,-1
20210120,14658.65,14,54,-1
20210120,14657.2,14,55,-1
20210120,14655.15,14,56,-1
20210120,14652.9,14,57,1
20210120,14654.55,14,58,1
20210120,14657.0,14,59,1
20210120,14662.35,15,00,1
20210120,14664.5,15,01,-1
20210120,14662.2,15,02,1
20210120,14663.95,15,03,-1
20210120,14660.05,15,04,1
20210120,14661.9,15,05,-1
20210120,14659.2,15,06,-1
20210120,14657.5,15,07,1
20210120,14662.8,15,08,-1
20210120,14658.6,15,09,-1
20210120,14654.85,15,10,-1
20210120,14648.85,15,11,-1
20210120,14645.5,15,12,1
20210120,14646.6,15,13,1
20210120,14649.75,15,14,1
20210120,14650.35,15,15,-1
20210120,14643.05,15,16,1
20210120,14648.2,15,17,-1
20210120,14645.15,15,18,-1
20210120,14638.8,15,19,1
20210120,14639.3,15,20,-1
20210120,14634.0,15,21,-1
20210120,14631.1,15,22,-1
20210120,14624.65,15,23,1
20210120,14629.1,15,24,1
20210120,14629.9,15,25,1
20210120,14630.85,15,26,-1
20210120,14625.8,15,27,1
20210120,14628.0,15,28,-1
20210120,14625.45,15,29,-1
20210120,14620.3,15,30,1
20210120,14623.1,15,31,-1
20210120,14644.7,15,32,-1
20210121,14730.95,9,08,-1
20210121,14734.95,9,16,-1
20210121,14705.3,9,17,1
20210121,14708.0,9,18,1
20210121,14716.95,9,19,1
20210121,14725.05,9,20,1
20210121,14725.45,9,21,1
20210121,14727.85,9,22,1
20210121,14729.85,9,23,-1
20210121,14727.5,9,24,1
20210121,14726.85,9,25,1
20210121,14727.25,9,26,1
20210121,14728.2,9,27,-1
20210121,14728.35,9,28,1
20210121,14733.15,9,29,1
20210121,14736.7,9,30,-1
20210121,14735.95,9,31,-1
20210121,14733.65,9,32,-1
20210121,14730.0,9,33,1
20210121,14733.1,9,34,-1
20210121,14732.2,9,35,-1
20210121,14728.05,9,36,-1
20210121,14721.45,9,37,1
20210121,14729.1,9,38,1
20210121,14730.6,9,39,1
20210121,14731.35,9,40,-1
20210121,14727.8,9,41,-1
20210121,14727.8,9,42,-1
20210121,14722.6,9,43,1
20210121,14726.05,9,44,1
20210121,14730.5,9,45,-1
20210121,14727.95,9,46,1
20210121,14727.7,9,47,-1
20210121,14723.45,9,48,-1
20210121,14721.75,9,49,-1
20210121,14721.25,9,50,1
20210121,14720.65,9,51,-1
20210121,14721.15,9,52,-1
20210121,14719.3,9,53,-1
20210121,14717.35,9,54,-1
20210121,14715.5,9,55,-1
20210121,14714.95,9,56,1
20210121,14717.0,9,57,-1
20210121,14713.45,9,58,1
20210121,14715.05,9,59,-1
20210121,14710.55,10,00,-1
20210121,14707.95,10,01,1
20210121,14712.15,10,02,1
20210121,14715.3,10,03,-1
20210121,14713.1,10,04,1
20210121,14718.4,10,05,1
20210121,14723.55,10,06,1
20210121,14724.65,10,07,-1
20210121,14722.65,10,08,-1
20210121,14721.1,10,09,-1
20210121,14720.15,10,10,1
20210121,14720.8,10,11,-1
20210121,14718.4,10,12,-1
20210121,14718.9,10,13,1
20210121,14722.05,10,14,1
20210121,14724.6,10,15,1
20210121,14727.15,10,16,-1
20210121,14724.1,10,17,-1
20210121,14718.35,10,18,-1
20210121,14718.25,10,19,1
20210121,14719.3,10,20,1
20210121,14722.75,10,21,-1
20210121,14721.1,10,22,-1
20210121,14720.8,10,23,1
20210121,14724.65,10,24,1
20210121,14724.65,10,25,1
20210121,14725.6,10,26,1
20210121,14728.2,10,27,-1
20210121,14724.75,10,28,1
20210121,14726.05,10,29,-1
20210121,14724.05,10,30,-1
20210121,14721.3,10,31,1
20210121,14723.15,10,32,1
20210121,14724.45,10,33,1
20210121,14730.0,10,34,1
20210121,14730.4,10,35,-1
20210121,14728.4,10,36,-1
20210121,14727.35,10,37,1
20210121,14729.45,10,38,-1
20210121,14727.1,10,39,1
20210121,14727.3,10,40,1
20210121,14727.0,10,41,1
20210121,14728.25,10,42,-1
20210121,14724.65,10,43,1
20210121,14725.55,10,44,-1
20210121,14724.75,10,45,1
20210121,14726.7,10,46,1
20210121,14728.6,10,47,-1
20210121,14726.25,10,48,1
20210121,14727.6,10,49,-1
20210121,14724.7,10,50,1
20210121,14727.55,10,51,1
20210121,14729.15,10,52,1
20210121,14730.0,10,53,1
20210121,14731.35,10,54,-1
20210121,14731.75,10,55,-1
20210121,14730.15,10,56,1
20210121,14736.5,10,57,-1
20210121,14735.1,10,58,1
20210121,14735.75,10,59,-1
20210121,14733.7,11,00,1
20210121,14734.85,11,01,1
20210121,14740.1,11,02,1
20210121,14742.1,11,03,-1
20210121,14739.2,11,04,-1
20210121,14738.35,11,05,1
20210121,14738.2,11,06,1
20210121,14740.8,11,07,-1
20210121,14741.05,11,08,-1
20210121,14741.05,11,09,1
20210121,14742.05,11,10,1
20210121,14743.25,11,11,-1
20210121,14741.8,11,12,-1
20210121,14741.45,11,13,1
20210121,14744.0,11,14,-1
20210121,14738.7,11,15,1
20210121,14740.35,11,16,1
20210121,14743.1,11,17,-1
20210121,14741.95,11,18,-1
20210121,14741.35,11,19,-1
20210121,14738.0,11,20,-1
20210121,14735.1,11,21,1
20210121,14739.55,11,22,-1
20210121,14740.25,11,23,1
20210121,14740.35,11,24,-1
20210121,14738.05,11,25,-1
20210121,14735.65,11,26,1
20210121,14736.7,11,27,1
20210121,14737.15,11,28,-1
20210121,14736.35,11,29,1
